,age,balance,day,duration,campaign,pdays,previous
36895,38,14,12,317,2,-1,0
36896,31,241,12,211,5,-1,0
36897,45,3412,12,101,2,-1,0
36898,36,186,12,187,3,-1,0
36899,40,129,12,464,3,-1,0
36900,51,2499,12,98,5,-1,0
36901,36,74,12,198,2,-1,0
36902,38,947,12,361,2,-1,0
36903,28,159,12,345,2,-1,0
36904,38,481,12,114,5,-1,0
36905,34,373,12,481,2,-1,0
36906,32,465,12,210,2,-1,0
36907,59,145,12,556,2,287,13
36908,37,64,12,239,4,278,2
36909,31,2592,12,349,2,174,1
36910,45,677,12,253,3,334,2
36911,43,245,12,112,4,369,2
36912,37,1193,12,396,2,-1,0
36913,46,984,12,181,4,369,5
36914,55,167,12,178,3,357,7
36915,39,5092,12,206,2,329,6
36916,44,492,12,209,2,351,3
36917,36,356,12,692,4,172,4
36918,52,411,12,210,3,-1,0
36919,58,1153,12,206,6,337,6
36920,52,752,12,339,4,347,2
36921,38,1556,12,191,3,-1,0
36922,34,634,12,737,3,-1,0
36923,43,555,12,175,2,369,2
36924,29,161,12,286,5,-1,0
36925,36,590,12,170,3,-1,0
36926,38,5733,12,173,8,278,4
36927,49,271,12,541,2,330,2
36928,60,193,12,89,2,-1,0
36929,48,201,12,242,3,371,2
36930,25,53,12,213,6,-1,0
36931,25,14657,12,194,3,-1,0
36932,44,469,12,158,2,-1,0
36933,60,-247,12,472,2,351,1
36934,40,2495,12,135,2,354,3
36935,34,840,12,275,3,-1,0
36936,35,-184,12,155,2,-1,0
36937,31,295,12,235,6,-1,0
36938,41,0,12,125,4,-1,0
36939,46,1583,12,175,5,278,7
36940,52,1141,12,22,5,-1,0
36941,45,23,12,134,4,-1,0
36942,37,807,12,807,3,172,4
36943,33,422,12,235,2,361,2
36944,39,631,12,57,2,344,8
36945,53,28,12,673,4,-1,0
36946,43,-70,12,124,2,-1,0
36947,43,483,12,225,3,-1,0
36948,43,250,12,144,5,342,16
36949,37,1436,12,177,2,-1,0
36950,38,12130,12,455,2,328,13
36951,31,616,12,185,3,-1,0
36952,40,949,12,285,3,287,8
36953,42,159,12,295,3,-1,0
36954,38,1455,12,101,2,356,2
36955,34,1309,12,456,2,364,1
36956,39,0,12,256,4,-1,0
36957,58,26,12,600,4,-1,0
36958,40,332,12,339,2,369,3
36959,37,135,12,268,3,-1,0
36960,43,359,12,899,3,-1,0
36961,46,2381,12,220,3,363,1
36962,40,56,12,700,3,-1,0
36963,44,199,12,150,7,-1,0
36964,32,933,12,147,4,307,1
36965,43,1158,12,236,6,342,1
36966,40,1397,12,58,2,334,1
36967,46,404,12,1388,7,347,2
36968,38,0,13,57,5,349,1
36969,36,578,13,130,2,-1,0
36970,28,100,13,70,5,-1,0
36971,42,402,13,31,7,330,17
36972,41,1356,13,50,2,-1,0
36973,33,331,13,94,3,-1,0
36974,35,399,13,496,2,345,3
36975,36,1089,13,83,5,175,4
36976,36,1383,13,16,6,-1,0
36977,45,700,13,29,4,-1,0
36978,47,0,13,20,2,-1,0
36979,43,620,13,46,4,-1,0
36980,28,-302,13,152,4,366,3
36981,42,2835,13,61,4,350,1
36982,46,451,13,389,4,-1,0
36983,46,1410,13,91,5,175,9
36984,33,241,13,1108,3,-1,0
36985,40,87,13,477,3,-1,0
36986,39,481,13,197,3,357,1
36987,47,-553,13,8,7,-1,0
36988,48,709,13,117,2,278,3
36989,39,942,13,564,2,265,4
36990,37,37,13,24,2,362,1
36991,54,185,13,413,6,-1,0
36992,30,222,13,254,3,-1,0
36993,57,13,13,164,2,366,2
36994,39,800,13,53,5,175,6
36995,50,3016,13,65,5,-1,0
36996,29,154,13,20,6,358,9
36997,48,3267,13,6,5,-1,0
36998,38,876,13,5,7,355,4
36999,31,253,13,82,5,355,4
37000,30,1352,13,321,4,-1,0
37001,47,10558,13,81,3,174,2
37002,27,31,13,136,2,-1,0
37003,41,334,13,14,4,331,22
37004,42,154,13,133,2,-1,0
37005,36,1088,13,77,2,345,2
37006,33,1078,13,320,4,175,4
37007,42,-141,13,211,3,345,3
37008,43,3,13,26,1,174,2
37009,47,1112,13,129,1,-1,0
37010,34,7263,13,38,1,37,1
37011,22,241,13,200,1,-1,0
37012,40,964,13,95,3,-1,0
37013,57,-663,13,210,1,351,2
37014,27,2,13,15,7,366,10
37015,33,20,13,259,1,370,3
37016,40,406,13,130,1,371,1
37017,50,-522,13,863,3,-1,0
37018,47,-98,13,211,1,-1,0
37019,55,918,13,87,3,364,1
37020,36,319,13,774,2,301,1
37021,28,-97,13,129,1,-1,0
37022,25,0,13,44,9,-1,0
37023,28,3589,13,348,1,-1,0
37024,32,944,13,231,2,362,1
37025,33,17,13,74,1,351,1
37026,56,1263,13,155,1,-1,0
37027,40,82,13,135,6,370,5
37028,32,7444,13,22,1,370,1
37029,46,512,13,32,1,301,1
37030,34,412,13,217,1,287,2
37031,33,2000,13,25,1,-1,0
37032,51,516,13,370,1,363,1
37033,58,602,13,201,1,-1,0
37034,30,115,13,152,1,351,1
37035,36,421,13,793,5,-1,0
37036,38,7208,13,66,1,-1,0
37037,32,481,13,150,3,174,4
37038,47,0,13,213,1,-1,0
37039,38,864,13,364,1,348,1
37040,34,286,13,329,1,-1,0
37041,33,41,13,173,1,-1,0
37042,28,431,13,68,2,363,2
37043,54,324,13,51,1,-1,0
37044,38,61,13,109,1,359,8
37045,33,312,13,23,1,359,3
37046,31,1545,13,207,1,-1,0
37047,35,0,13,1073,1,-1,0
37048,31,397,13,134,1,350,7
37049,38,8637,13,193,1,-1,0
37050,42,-581,13,224,1,370,2
37051,27,321,13,173,2,307,1
37052,32,413,13,67,1,365,1
37053,49,259,13,149,1,-1,0
37054,49,725,13,29,6,348,4
37055,36,478,13,610,1,-1,0
37056,37,393,13,95,1,357,1
37057,37,719,13,118,1,365,1
37058,33,139,13,84,1,-1,0
37059,45,0,13,43,3,-1,0
37060,28,53,13,93,1,-1,0
37061,42,-580,13,172,1,-1,0
37062,33,61,13,161,1,-1,0
37063,28,-2,13,172,2,364,5
37064,29,912,13,785,1,-1,0
37065,39,276,13,628,1,-1,0
37066,50,2809,13,200,2,259,9
37067,36,2151,13,134,1,370,1
37068,30,25,13,51,1,-1,0
37069,35,-276,13,850,1,-1,0
37070,31,1301,13,140,3,-1,0
37071,38,-87,13,531,1,-1,0
37072,30,248,13,87,1,-1,0
37073,51,40,13,79,1,370,1
37074,50,100,13,157,1,299,3
37075,23,14,13,19,8,358,1
37076,33,56,13,9,9,-1,0
37077,39,1419,13,9,12,349,1
37078,28,458,13,19,11,-1,0
37079,33,1905,13,39,1,301,2
37080,47,4227,13,659,1,-1,0
37081,46,521,13,502,1,-1,0
37082,42,664,13,113,1,-1,0
37083,35,625,13,267,1,-1,0
37084,48,1394,13,30,10,-1,0
37085,33,1195,13,355,4,-1,0
37086,41,925,13,43,1,-1,0
37087,29,970,13,240,1,-1,0
37088,38,354,13,47,1,-1,0
37089,39,807,13,69,1,260,6
37090,55,1810,13,296,1,-1,0
37091,38,15030,13,167,1,174,7
37092,38,3632,13,323,1,-1,0
37093,47,2785,13,570,1,-1,0
37094,37,-111,13,147,4,-1,0
37095,38,1401,13,516,1,-1,0
37096,30,55,13,177,4,-1,0
37097,31,1536,13,388,1,-1,0
37098,59,61,13,61,1,-1,0
37099,33,0,13,585,1,-1,0
37100,58,6004,13,133,1,274,6
37101,38,447,13,699,1,-1,0
37102,35,1831,13,96,2,358,2
37103,39,0,13,6,7,175,4
37104,55,2171,13,318,5,176,1
37105,35,233,13,66,1,176,1
37106,38,1852,13,606,1,-1,0
37107,39,462,13,590,1,-1,0
37108,37,655,13,272,1,342,2
37109,44,564,13,88,2,-1,0
37110,44,669,13,15,7,-1,0
37111,31,131,13,294,1,370,1
37112,32,99,13,152,3,-1,0
37113,43,800,13,902,1,-1,0
37114,55,-636,13,15,5,348,3
37115,39,157,13,290,1,-1,0
37116,31,6737,13,12,7,-1,0
37117,33,221,13,669,1,355,4
37118,44,1,13,123,2,-1,0
37119,33,219,13,93,1,301,1
37120,39,36,13,133,1,-1,0
37121,57,1615,13,99,1,-1,0
37122,30,975,13,256,2,351,2
37123,34,1089,13,394,3,-1,0
37124,42,2157,13,149,1,364,2
37125,50,0,13,131,1,364,2
37126,42,0,13,74,3,-1,0
37127,45,378,13,67,2,-1,0
37128,44,2108,13,152,2,369,1
37129,49,39,13,27,5,-1,0
37130,38,3715,13,41,2,327,17
37131,32,50,13,275,1,370,2
37132,42,0,13,116,4,-1,0
37133,28,451,13,302,1,301,1
37134,33,2565,13,128,2,-1,0
37135,32,-684,13,11,8,299,3
37136,48,865,13,78,2,-1,0
37137,41,340,13,262,1,349,1
37138,33,308,13,147,2,-1,0
37139,35,323,13,46,1,-1,0
37140,46,437,13,546,3,-1,0
37141,27,456,13,104,1,-1,0
37142,36,828,13,1512,1,345,8
37143,45,58,13,119,3,371,3
37144,24,493,13,85,4,358,1
37145,32,2137,13,423,1,349,1
37146,50,953,13,315,1,364,2
37147,49,119,13,78,1,-1,0
37148,32,1503,13,44,1,278,2
37149,25,1,13,9,5,-1,0
37150,48,-139,13,75,2,-1,0
37151,43,497,13,66,1,363,22
37152,46,3201,13,157,3,-1,0
37153,32,7,13,109,1,-1,0
37154,30,2,13,7,6,-1,0
37155,53,233,13,101,1,-1,0
37156,35,2749,13,127,1,-1,0
37157,33,780,13,83,2,-1,0
37158,34,496,13,333,1,-1,0
37159,33,350,13,205,1,350,2
37160,34,2764,13,158,1,357,1
37161,45,78,13,408,1,-1,0
37162,36,0,13,18,1,-1,0
37163,52,7180,13,276,1,364,1
37164,27,468,13,109,1,-1,0
37165,50,246,13,234,2,299,5
37166,37,584,13,115,1,-1,0
37167,39,3419,13,155,1,327,5
37168,35,88,13,272,2,-1,0
37169,28,207,13,329,1,-1,0
37170,27,0,13,363,1,359,3
37171,32,681,13,589,1,-1,0
37172,42,1080,13,951,3,370,4
37173,50,7317,13,172,1,370,1
37174,34,2131,13,53,1,-1,0
37175,29,172,13,34,8,-1,0
37176,53,-1601,13,82,2,-1,0
37177,40,-375,13,60,5,-1,0
37178,39,141,13,788,2,331,6
37179,27,268,13,528,1,358,2
37180,38,18,13,296,1,366,6
37181,35,247,13,114,1,352,5
37182,35,260,13,155,6,-1,0
37183,35,34,13,249,2,365,3
37184,33,1064,13,562,1,-1,0
37185,40,328,13,112,1,-1,0
37186,52,33,13,204,1,331,3
37187,43,190,13,168,2,-1,0
37188,36,413,13,60,1,176,1
37189,42,759,13,80,1,343,10
37190,39,297,13,734,2,-1,0
37191,37,596,13,281,1,345,2
37192,51,864,13,321,1,-1,0
37193,29,0,13,155,1,351,1
37194,36,1969,13,87,1,-1,0
37195,29,35,13,149,1,-1,0
37196,28,584,13,354,1,370,2
37197,42,382,13,294,1,-1,0
37198,29,215,13,137,3,-1,0
37199,32,1779,13,191,1,342,2
37200,35,577,13,55,1,364,1
37201,43,3409,13,172,1,-1,0
37202,26,8,13,167,1,-1,0
37203,50,42,13,85,2,265,4
37204,41,121,13,16,6,176,5
37205,36,1129,13,444,1,-1,0
37206,36,418,13,132,2,-1,0
37207,40,54,13,10,5,362,3
37208,34,0,13,324,2,-1,0
37209,40,1023,13,64,5,336,11
37210,45,2523,13,110,4,-1,0
37211,28,4937,13,421,3,-1,0
37212,36,1993,13,174,1,359,2
37213,31,387,13,228,2,370,1
37214,32,396,13,257,4,-1,0
37215,35,289,13,296,1,-1,0
37216,34,-231,13,9,8,-1,0
37217,39,145,13,337,3,330,6
37218,32,309,13,185,1,370,3
37219,38,2278,13,244,1,-1,0
37220,41,0,13,104,4,-1,0
37221,44,186,13,152,1,370,1
37222,32,-119,13,231,1,370,1
37223,44,1311,13,184,1,364,1
37224,35,455,13,573,7,327,3
37225,34,1314,13,124,1,-1,0
37226,31,623,13,96,2,349,5
37227,33,107,13,21,6,-1,0
37228,49,282,13,99,1,-1,0
37229,32,322,13,233,3,-1,0
37230,37,1852,13,117,2,370,1
37231,54,-119,13,261,1,-1,0
37232,32,3,13,568,1,-1,0
37233,44,25,13,201,1,344,7
37234,45,2813,13,43,1,-1,0
37235,37,2610,13,53,1,-1,0
37236,40,2077,13,363,1,173,24
37237,48,-85,13,56,1,343,1
37238,43,171,13,96,1,364,1
37239,52,146,13,108,1,-1,0
37240,39,-427,13,8,5,-1,0
37241,58,1411,13,425,2,-1,0
37242,34,142,13,459,1,-1,0
37243,55,323,13,200,1,-1,0
37244,37,387,13,413,1,-1,0
37245,25,1954,13,66,1,351,1
37246,53,8892,13,177,1,174,1
37247,34,76,13,747,2,371,3
37248,47,-49,13,14,6,327,23
37249,34,178,13,253,1,-1,0
37250,32,398,13,716,1,-1,0
37251,36,52,13,152,1,348,1
37252,38,1137,13,316,1,-1,0
37253,50,216,13,137,1,369,2
37254,51,3185,13,154,1,174,2
37255,28,65,13,165,1,300,1
37256,47,-287,13,201,1,348,3
37257,42,4253,13,146,1,-1,0
37258,27,557,13,466,2,-1,0
37259,37,2019,13,368,1,-1,0
37260,48,83,13,1101,1,-1,0
37261,32,28,13,88,1,370,1
37262,47,411,13,157,1,-1,0
37263,29,69,13,77,4,-1,0
37264,37,1339,13,96,6,173,4
37265,52,1117,13,365,1,-1,0
37266,36,55,13,38,2,369,4
37267,58,747,13,104,1,-1,0
37268,45,192,13,154,5,176,1
37269,21,292,13,148,4,-1,0
37270,31,1127,13,43,1,349,1
37271,35,143,13,68,1,369,2
37272,31,879,13,394,1,-1,0
37273,59,771,13,125,2,370,3
37274,39,1004,13,364,2,-1,0
37275,37,3173,13,179,1,-1,0
37276,35,-639,13,427,1,-1,0
37277,35,450,13,63,1,-1,0
37278,34,-56,13,197,2,-1,0
37279,35,2116,13,409,2,-1,0
37280,36,481,13,215,1,175,3
37281,36,-1157,13,323,2,-1,0
37282,32,416,13,290,1,176,2
37283,29,1052,13,147,1,-1,0
37284,38,3344,13,143,1,352,5
37285,40,-378,13,541,1,295,6
37286,30,0,13,172,1,-1,0
37287,34,7063,13,309,1,350,9
37288,46,-35,13,69,1,-1,0
37289,49,112,13,79,1,-1,0
37290,45,-946,13,213,1,-1,0
37291,28,1026,13,101,3,-1,0
37292,37,0,13,54,1,300,1
37293,30,341,13,54,1,174,1
37294,34,1798,13,196,3,-1,0
37295,39,1360,13,247,1,-1,0
37296,41,158,13,426,1,50,2
37297,44,338,13,133,1,370,1
37298,37,267,13,121,1,-1,0
37299,33,162,13,135,1,364,2
37300,35,0,13,404,2,-1,0
37301,51,42,13,80,2,-1,0
37302,51,37,13,341,1,-1,0
37303,39,499,13,156,1,-1,0
37304,30,396,13,366,3,348,2
37305,50,481,13,168,1,-1,0
37306,45,-69,13,118,2,-1,0
37307,44,70,13,176,1,-1,0
37308,32,1670,13,223,1,299,2
37309,34,3050,13,469,1,-1,0
37310,55,276,13,35,1,-1,0
37311,37,1040,13,199,1,173,2
37312,31,951,13,206,1,-1,0
37313,42,969,13,721,1,-1,0
37314,32,-64,13,641,1,-1,0
37315,43,229,13,163,1,-1,0
37316,33,210,13,1207,2,-1,0
37317,47,-169,13,234,1,349,3
37318,32,593,13,86,3,-1,0
37319,43,484,13,180,2,173,6
37320,34,0,13,68,4,357,3
37321,29,5918,13,103,1,-1,0
37322,59,-91,13,239,1,369,5
37323,47,623,13,102,6,-1,0
37324,45,0,13,325,2,-1,0
37325,45,23,13,234,3,-1,0
37326,56,26,13,194,4,359,2
37327,37,513,13,134,1,362,3
37328,52,306,13,650,5,-1,0
37329,29,0,13,77,4,-1,0
37330,48,-276,13,674,1,-1,0
37331,32,1804,13,122,1,355,1
37332,37,0,13,109,1,344,1
37333,50,117,13,216,4,-1,0
37334,36,1959,13,1966,1,-1,0
37335,36,1,13,131,1,-1,0
37336,33,863,13,622,3,-1,0
37337,59,506,13,281,1,-1,0
37338,37,198,13,156,5,369,2
37339,35,546,13,161,2,-1,0
37340,30,236,13,44,1,364,1
37341,40,282,13,240,1,300,1
37342,34,0,13,172,1,-1,0
37343,31,864,13,127,1,-1,0
37344,31,1078,13,248,1,330,3
37345,36,679,13,115,1,-1,0
37346,44,-228,13,38,1,362,2
37347,27,79,13,201,1,369,3
37348,25,882,13,341,1,-1,0
37349,30,228,13,314,2,-1,0
37350,36,702,13,52,4,-1,0
37351,36,1331,13,77,3,174,1
37352,40,147,13,109,1,-1,0
37353,30,186,13,390,1,-1,0
37354,32,180,13,804,1,-1,0
37355,51,-13,13,361,1,364,1
37356,37,2576,13,417,1,-1,0
37357,35,1396,13,809,1,300,1
37358,38,780,13,262,1,343,5
37359,35,670,13,44,1,-1,0
37360,35,1546,13,156,1,174,4
37361,39,4741,13,166,1,338,10
37362,30,365,13,76,3,-1,0
37363,33,185,13,298,1,-1,0
37364,37,208,13,466,1,-1,0
37365,51,-19,13,829,1,296,11
37366,35,0,13,291,8,293,1
37367,35,328,13,484,3,364,1
37368,26,0,13,204,3,-1,0
37369,57,649,13,169,2,-1,0
37370,23,292,13,437,2,-1,0
37371,38,2253,13,937,3,-1,0
37372,35,153,13,37,3,302,3
37373,31,295,13,193,3,344,1
37374,41,3371,13,204,2,-1,0
37375,43,47,13,163,2,370,1
37376,36,181,13,159,2,278,4
37377,59,2965,13,1970,3,-1,0
37378,55,1691,13,358,2,174,1
37379,34,467,13,195,2,357,2
37380,44,388,13,246,2,370,2
37381,40,635,13,122,2,-1,0
37382,52,5828,13,276,2,-1,0
37383,34,283,13,151,2,-1,0
37384,27,223,13,297,2,-1,0
37385,40,125,13,119,2,370,1
37386,33,1481,13,172,3,173,1
37387,44,1371,13,788,3,363,4
37388,50,267,13,187,3,-1,0
37389,33,5550,13,124,2,278,4
37390,39,0,13,1975,5,-1,0
37391,35,102,13,252,5,-1,0
37392,47,846,13,85,2,370,2
37393,34,29,13,248,2,-1,0
37394,35,2737,13,199,3,-1,0
37395,29,714,13,482,2,-1,0
37396,37,72,13,98,2,370,1
37397,51,581,13,107,7,173,2
37398,22,374,13,158,5,-1,0
37399,36,328,13,194,3,-1,0
37400,40,528,13,340,2,357,5
37401,33,540,13,88,2,-1,0
37402,37,426,13,323,3,345,3
37403,31,2194,13,275,2,357,1
37404,44,12392,13,177,3,343,1
37405,29,97,13,431,2,-1,0
37406,53,-1112,13,53,3,308,1
37407,33,410,13,396,2,355,2
37408,30,2191,13,157,4,-1,0
37409,60,-70,13,65,2,-1,0
37410,41,471,13,954,2,293,4
37411,26,96,13,612,2,348,3
37412,32,8,13,251,2,-1,0
37413,38,0,13,537,5,303,2
37414,57,408,13,402,2,351,1
37415,27,265,13,1119,2,-1,0
37416,39,9618,13,94,2,338,1
37417,37,1572,13,499,3,-1,0
37418,47,642,13,197,2,363,2
37419,44,33,13,195,3,351,10
37420,25,-289,13,56,2,-1,0
37421,57,3777,13,65,2,-1,0
37422,43,794,13,38,3,-1,0
37423,37,-308,13,168,4,310,11
37424,45,577,13,154,2,350,3
37425,27,249,13,307,2,-1,0
37426,42,94,13,45,4,-1,0
37427,45,54,13,107,3,-1,0
37428,37,1328,13,121,2,341,4
37429,42,-336,13,318,3,303,2
37430,35,712,13,255,2,264,5
37431,41,305,13,174,2,-1,0
37432,53,234,13,53,7,-1,0
37433,39,93,13,196,2,331,3
37434,35,8040,13,173,2,-1,0
37435,60,0,13,65,4,350,6
37436,47,6150,13,444,2,174,2
37437,32,210,13,308,3,364,1
37438,46,5461,13,562,2,174,2
37439,29,1550,13,228,3,-1,0
37440,50,-54,13,698,2,292,1
37441,49,2409,13,272,4,293,2
37442,39,640,13,220,4,370,2
37443,35,0,13,419,2,-1,0
37444,34,3,13,369,2,-1,0
37445,43,550,13,107,2,-1,0
37446,36,-978,13,62,3,-1,0
37447,31,507,13,65,2,299,3
37448,58,4152,13,76,7,13,6
37449,51,-491,13,805,2,-1,0
37450,51,707,13,97,5,-1,0
37451,36,330,13,777,2,-1,0
37452,57,25,13,378,2,359,1
37453,46,1103,13,185,2,278,3
37454,42,-193,13,1805,4,-1,0
37455,41,654,13,139,2,-1,0
37456,42,47,13,222,2,370,1
37457,34,3821,13,649,2,-1,0
37458,31,222,13,168,2,-1,0
37459,35,445,13,237,2,363,2
37460,47,3067,13,141,2,-1,0
37461,39,41,13,135,3,-1,0
37462,43,1264,13,102,2,-1,0
37463,56,84,13,65,2,370,1
37464,32,271,13,80,2,268,2
37465,46,2268,13,281,3,-1,0
37466,36,-302,13,36,2,-1,0
37467,47,409,13,143,2,364,1
37468,38,168,13,212,3,-1,0
37469,34,3778,13,259,3,-1,0
37470,31,143,13,221,2,-1,0
37471,35,9,13,84,2,364,2
37472,42,1162,13,406,5,364,1
37473,41,-664,13,185,4,-1,0
37474,45,809,13,155,2,363,4
37475,31,232,13,53,3,-1,0
37476,51,107,13,99,2,369,4
37477,34,39,13,254,2,299,3
37478,38,0,13,531,2,-1,0
37479,33,324,13,217,2,-1,0
37480,51,1203,13,25,4,350,7
37481,38,69,13,253,3,-1,0
37482,40,104,13,277,2,343,2
37483,36,2040,13,125,2,-1,0
37484,37,68,13,151,2,351,1
37485,30,17,13,125,3,-1,0
37486,35,-122,13,97,5,-1,0
37487,52,-607,13,449,6,-1,0
37488,34,113,13,16,2,-1,0
37489,45,358,13,134,2,-1,0
37490,35,635,13,265,2,-1,0
37491,36,38,13,285,2,335,1
37492,49,655,13,32,5,-1,0
37493,42,21,13,383,5,288,11
37494,52,0,13,179,3,257,6
37495,55,1279,13,446,3,357,8
37496,33,142,13,136,5,-1,0
37497,44,994,13,420,3,-1,0
37498,39,0,13,513,3,176,2
37499,40,342,13,133,4,-1,0
37500,42,108,13,225,2,365,7
37501,32,335,13,240,3,370,1
37502,27,205,13,204,3,-1,0
37503,35,298,13,135,2,370,2
37504,47,878,13,245,4,-1,0
37505,30,106,13,119,3,-1,0
37506,29,-7,13,1279,3,-1,0
37507,29,182,13,38,3,-1,0
37508,48,-38,13,331,3,-1,0
37509,33,668,13,771,2,173,4
37510,32,4908,13,491,2,-1,0
37511,40,830,13,873,3,370,2
37512,32,0,13,440,2,-1,0
37513,55,639,13,992,5,370,3
37514,38,4406,13,689,2,-1,0
37515,37,121,13,302,4,-1,0
37516,31,1510,13,72,4,176,1
37517,44,4837,13,324,3,-1,0
37518,53,6831,13,1130,2,-1,0
37519,41,1204,13,310,2,-1,0
37520,52,3332,13,182,4,-1,0
37521,35,597,13,1309,2,-1,0
37522,38,1354,13,364,2,343,4
37523,49,4976,13,36,9,173,1
37524,29,1768,13,426,3,344,1
37525,35,-255,13,196,3,265,2
37526,33,181,13,25,7,-1,0
37527,32,-446,13,126,2,344,1
37528,39,30,13,201,3,-1,0
37529,42,83,13,300,5,358,6
37530,35,78,13,630,3,371,3
37531,47,897,13,48,4,176,2
37532,45,1501,13,189,3,-1,0
37533,30,2,13,305,8,-1,0
37534,32,396,13,205,3,-1,0
37535,27,89,14,68,3,-1,0
37536,35,1417,14,65,3,-1,0
37537,34,186,14,115,3,-1,0
37538,32,385,14,247,2,-1,0
37539,51,934,14,164,3,-1,0
37540,28,5,14,178,2,360,3
37541,26,130,14,24,7,302,1
37542,29,65,14,9,6,-1,0
37543,38,1149,14,91,4,-1,0
37544,42,1398,14,36,6,-1,0
37545,31,22546,14,8,6,267,4
37546,37,1140,14,33,3,-1,0
37547,37,3269,14,121,2,-1,0
37548,28,674,14,921,4,-1,0
37549,30,2583,14,436,3,-1,0
37550,35,568,14,119,2,293,1
37551,35,1284,14,13,5,-1,0
37552,45,528,14,16,7,-1,0
37553,40,2226,14,7,7,-1,0
37554,34,183,14,259,4,-1,0
37555,55,903,14,536,3,-1,0
37556,40,131,14,102,3,-1,0
37557,32,822,14,19,8,366,6
37558,33,-224,14,152,2,259,8
37559,56,126,14,113,2,-1,0
37560,30,348,14,14,3,358,1
37561,34,175,14,21,8,-1,0
37562,28,20,14,17,5,370,4
37563,47,120,14,18,6,365,11
37564,46,2836,14,13,7,358,7
37565,45,0,14,17,7,287,13
37566,42,325,14,99,4,-1,0
37567,39,0,14,11,15,261,38
37568,44,206,14,78,1,365,1
37569,31,466,14,164,1,-1,0
37570,49,411,14,9,6,-1,0
37571,44,130,14,263,1,371,1
37572,56,244,14,465,3,-1,0
37573,43,1437,14,94,1,-1,0
37574,36,437,14,722,2,344,1
37575,33,1615,14,178,8,174,3
37576,49,-205,14,6,6,309,1
37577,43,276,14,33,6,-1,0
37578,33,1521,14,222,1,-1,0
37579,34,529,14,325,1,351,3
37580,26,3944,14,974,2,-1,0
37581,32,469,14,925,1,-1,0
37582,43,1712,14,254,11,-1,0
37583,35,-269,14,344,4,-1,0
37584,58,2946,14,467,1,-1,0
37585,55,203,14,9,5,174,12
37586,33,223,14,15,11,352,4
37587,54,3344,14,12,8,-1,0
37588,27,1028,14,580,1,329,1
37589,36,1336,14,42,7,-1,0
37590,35,257,14,186,1,-1,0
37591,33,283,14,40,1,-1,0
37592,26,619,14,720,1,352,1
37593,36,3988,14,141,1,-1,0
37594,33,100,14,11,8,297,7
37595,44,-182,14,10,10,-1,0
37596,28,54,14,533,1,371,1
37597,37,241,14,189,1,371,1
37598,37,2139,14,146,3,-1,0
37599,33,149,14,21,2,-1,0
37600,31,179,14,365,1,351,1
37601,33,1733,14,895,3,-1,0
37602,41,2361,14,91,1,-1,0
37603,39,133,14,84,4,352,4
37604,32,62,14,166,1,-1,0
37605,31,982,14,182,1,-1,0
37606,32,159,14,46,1,-1,0
37607,32,13711,14,638,1,175,3
37608,48,2071,14,127,1,-1,0
37609,39,523,14,306,1,-1,0
37610,52,2216,14,161,1,332,8
37611,49,-454,14,558,1,-1,0
37612,32,-133,14,119,1,352,2
37613,34,-204,14,61,6,-1,0
37614,32,6145,14,362,1,287,13
37615,33,0,14,83,2,-1,0
37616,35,-566,14,151,2,353,2
37617,39,49,14,566,1,370,2
37618,33,1233,14,141,1,-1,0
37619,31,1270,14,291,1,364,1
37620,28,84,14,287,1,-1,0
37621,29,25,14,244,1,343,2
37622,26,1006,14,667,1,-1,0
37623,38,934,14,715,1,-1,0
37624,38,2048,14,123,1,-1,0
37625,31,125,14,201,1,350,2
37626,31,328,14,414,1,175,1
37627,28,170,14,16,5,-1,0
37628,37,833,14,212,1,-1,0
37629,31,554,14,317,1,352,5
37630,44,500,14,86,2,304,2
37631,32,22,14,145,1,-1,0
37632,32,1914,14,532,1,358,1
37633,52,1135,14,248,1,-1,0
37634,47,980,14,158,1,-1,0
37635,46,217,14,141,1,346,2
37636,41,14,14,161,3,-1,0
37637,30,31,14,23,1,-1,0
37638,40,438,14,276,1,-1,0
37639,46,225,14,201,1,345,1
37640,44,415,14,7,7,-1,0
37641,36,242,14,20,1,-1,0
37642,38,66,14,51,1,365,7
37643,35,602,14,467,6,-1,0
37644,36,532,14,603,1,-1,0
37645,28,3,14,9,1,-1,0
37646,38,744,14,283,1,288,12
37647,36,307,14,341,1,330,2
37648,36,869,14,102,1,350,1
37649,49,1769,14,283,2,-1,0
37650,54,8,14,143,1,-1,0
37651,44,2999,14,717,1,-1,0
37652,28,61,14,428,3,-1,0
37653,38,6182,14,484,3,177,1
37654,33,5145,14,338,1,175,2
37655,43,688,14,149,3,-1,0
37656,43,117,14,73,1,370,1
37657,47,417,14,94,1,-1,0
37658,43,592,14,260,1,-1,0
37659,38,-119,14,185,1,-1,0
37660,23,0,14,223,1,-1,0
37661,36,85,14,76,1,-1,0
37662,56,828,14,214,1,349,1
37663,49,85,14,590,5,359,1
37664,40,919,14,103,2,-1,0
37665,26,66,14,451,1,339,3
37666,29,500,14,273,3,-1,0
37667,31,17924,14,745,1,174,3
37668,55,8180,14,854,2,360,1
37669,39,20928,14,1166,1,352,1
37670,48,503,14,105,1,-1,0
37671,34,2436,14,8,7,-1,0
37672,44,275,14,7,5,367,4
37673,32,2431,14,646,5,-1,0
